datetime,station,year,month,day,dayofweek,pm2.5,pm10,no,no2,nox,nh3,so2,co,ozone
2020-01-28,Chandini_Chowk,2020,1,28,1,,,,,,,,,
2020-01-29,Chandini_Chowk,2020,1,29,2,,,,,,,,,
2020-01-30,Chandini_Chowk,2020,1,30,3,,,,,,,,,
2020-01-31,Chandini_Chowk,2020,1,31,4,,,,,,,,,
2020-02-01,Chandini_Chowk,2020,2,1,5,,,,,,,,,
2020-02-02,Chandini_Chowk,2020,2,2,6,,,,,,,,,
2020-02-03,Chandini_Chowk,2020,2,3,0,,,,,,,,,
2020-02-04,Chandini_Chowk,2020,2,4,1,,,,,,,,,
2020-02-05,Chandini_Chowk,2020,2,5,2,,,,,,,,,
2020-02-06,Chandini_Chowk,2020,2,6,3,,,,,,,,,
2020-02-07,Chandini_Chowk,2020,2,7,4,,,,,,,,,
2020-02-08,Chandini_Chowk,2020,2,8,5,,,,,,,,,
2020-02-09,Chandini_Chowk,2020,2,9,6,,,,,,,,,
2020-02-10,Chandini_Chowk,2020,2,10,0,,,,,,,,,
2020-02-11,Chandini_Chowk,2020,2,11,1,,,,,,,,,
2020-02-12,Chandini_Chowk,2020,2,12,2,,,,,,,,,
2020-02-13,Chandini_Chowk,2020,2,13,3,,,,,,,,,
2020-02-14,Chandini_Chowk,2020,2,14,4,,,,,,,,,
2020-02-15,Chandini_Chowk,2020,2,15,5,,,,,,,,,
2020-02-16,Chandini_Chowk,2020,2,16,6,,,,,,,,,
2020-02-17,Chandini_Chowk,2020,2,17,0,,,,,,,,,
2020-02-18,Chandini_Chowk,2020,2,18,1,,,,,,,,,
2020-02-19,Chandini_Chowk,2020,2,19,2,,,,,,,,,
2020-02-20,Chandini_Chowk,2020,2,20,3,,,,,,,,,
2020-02-21,Chandini_Chowk,2020,2,21,4,,,,,,,,,
2020-02-22,Chandini_Chowk,2020,2,22,5,,,,,,,,,
2020-02-23,Chandini_Chowk,2020,2,23,6,,,,,,,,,
2020-02-24,Chandini_Chowk,2020,2,24,0,,,,,,,,,
2020-02-25,Chandini_Chowk,2020,2,25,1,,,,,,,,,
2020-02-26,Chandini_Chowk,2020,2,26,2,,,,,,,,,
2020-02-27,Chandini_Chowk,2020,2,27,3,,,,,,,,,
2020-02-28,Chandini_Chowk,2020,2,28,4,,,,,,,,,
2020-02-29,Chandini_Chowk,2020,2,29,5,,,,,,,,,
2020-03-01,Chandini_Chowk,2020,3,1,6,,,,,,,,,
2020-03-02,Chandini_Chowk,2020,3,2,0,,,,,,,,,
2020-03-03,Chandini_Chowk,2020,3,3,1,,,,,,,,,
2020-03-04,Chandini_Chowk,2020,3,4,2,,,,,,,,,
2020-03-05,Chandini_Chowk,2020,3,5,3,,,,,,,,,
2020-03-06,Chandini_Chowk,2020,3,6,4,,,,,,,,,
2020-03-07,Chandini_Chowk,2020,3,7,5,,,,,,,,,
2020-03-08,Chandini_Chowk,2020,3,8,6,,,,,,,,,
2020-03-09,Chandini_Chowk,2020,3,9,0,,,,,,,,,
2020-03-10,Chandini_Chowk,2020,3,10,1,,,,,,,,,
2020-03-11,Chandini_Chowk,2020,3,11,2,,,,,,,,,
2020-03-12,Chandini_Chowk,2020,3,12,3,,,,,,,,,
2020-03-13,Chandini_Chowk,2020,3,13,4,,,,,,,,,
2020-03-14,Chandini_Chowk,2020,3,14,5,,,,,,,,,
2020-03-15,Chandini_Chowk,2020,3,15,6,,,,,,,,,
2020-03-16,Chandini_Chowk,2020,3,16,0,,,,,,,,,
2020-03-17,Chandini_Chowk,2020,3,17,1,,,,,,,,,
2020-03-18,Chandini_Chowk,2020,3,18,2,,,,,,,,,
2020-03-19,Chandini_Chowk,2020,3,19,3,,,,,,,,,
2020-03-20,Chandini_Chowk,2020,3,20,4,,,,,,,,,
2020-03-21,Chandini_Chowk,2020,3,21,5,,,,,,,,,
2020-03-22,Chandini_Chowk,2020,3,22,6,,,,,,,,,
2020-03-23,Chandini_Chowk,2020,3,23,0,,,,,,,,,
2020-03-24,Chandini_Chowk,2020,3,24,1,,,,,,,,,
2020-03-25,Chandini_Chowk,2020,3,25,2,,,,,,,,,
2020-03-26,Chandini_Chowk,2020,3,26,3,,,,,,,,,
2020-03-27,Chandini_Chowk,2020,3,27,4,,,,,,,,,
2020-03-28,Chandini_Chowk,2020,3,28,5,,,,,,,,,
2020-03-29,Chandini_Chowk,2020,3,29,6,,,,,,,,,
2020-03-30,Chandini_Chowk,2020,3,30,0,,,,,,,,,
2020-03-31,Chandini_Chowk,2020,3,31,1,,,,,,,,,
2020-04-01,Chandini_Chowk,2020,4,1,2,,,,,,,,,
2020-04-02,Chandini_Chowk,2020,4,2,3,,,,,,,,,
2020-04-03,Chandini_Chowk,2020,4,3,4,,,,,,,,,
2020-04-04,Chandini_Chowk,2020,4,4,5,,,,,,,,,
2020-04-05,Chandini_Chowk,2020,4,5,6,,,,,,,,,
2020-04-06,Chandini_Chowk,2020,4,6,0,,,,,,,,,
2020-04-07,Chandini_Chowk,2020,4,7,1,,,,,,,,,
2020-04-08,Chandini_Chowk,2020,4,8,2,,,,,,,,,
2020-04-09,Chandini_Chowk,2020,4,9,3,,,,,,,,,
2020-04-10,Chandini_Chowk,2020,4,10,4,,,,,,,,,
2020-04-11,Chandini_Chowk,2020,4,11,5,,,,,,,,,
2020-04-12,Chandini_Chowk,2020,4,12,6,,,,,,,,,
2020-04-13,Chandini_Chowk,2020,4,13,0,,,,,,,,,
2020-04-14,Chandini_Chowk,2020,4,14,1,,,,,,,,,
2020-04-15,Chandini_Chowk,2020,4,15,2,,,,,,,,,
2020-04-16,Chandini_Chowk,2020,4,16,3,,,,,,,,,
2020-04-17,Chandini_Chowk,2020,4,17,4,,,,,,,,,
2020-04-18,Chandini_Chowk,2020,4,18,5,,,,,,,,,
2020-04-19,Chandini_Chowk,2020,4,19,6,,,,,,,,,
2020-04-20,Chandini_Chowk,2020,4,20,0,,,,,,,,,
2020-04-21,Chandini_Chowk,2020,4,21,1,,,,,,,,,
2020-04-22,Chandini_Chowk,2020,4,22,2,,,,,,,,,
2020-04-23,Chandini_Chowk,2020,4,23,3,,,,,,,,,
2020-04-24,Chandini_Chowk,2020,4,24,4,,,,,,,,,
2020-04-25,Chandini_Chowk,2020,4,25,5,,,,,,,,,
2020-04-26,Chandini_Chowk,2020,4,26,6,,,,,,,,,
2020-04-27,Chandini_Chowk,2020,4,27,0,,,,,,,,,
2020-04-28,Chandini_Chowk,2020,4,28,1,,,,,,,,,
2020-04-29,Chandini_Chowk,2020,4,29,2,,,,,,,,,
2020-04-30,Chandini_Chowk,2020,4,30,3,,,,,,,,,
2020-05-01,Chandini_Chowk,2020,5,1,4,,,,,,,,,
2020-05-02,Chandini_Chowk,2020,5,2,5,,,,,,,,,
2020-05-03,Chandini_Chowk,2020,5,3,6,,,,,,,,,
2020-05-04,Chandini_Chowk,2020,5,4,0,,,,,,,,,
2020-05-05,Chandini_Chowk,2020,5,5,1,,,,,,,,,
2020-05-06,Chandini_Chowk,2020,5,6,2,,,,,,,,,
2020-05-07,Chandini_Chowk,2020,5,7,3,,,,,,,,,
2020-05-08,Chandini_Chowk,2020,5,8,4,,,,,,,,,
2020-05-09,Chandini_Chowk,2020,5,9,5,,,,,,,,,
2020-05-10,Chandini_Chowk,2020,5,10,6,,,,,,,,,
2020-05-11,Chandini_Chowk,2020,5,11,0,,,,,,,,,
2020-05-12,Chandini_Chowk,2020,5,12,1,,,,,,,,,
2020-05-13,Chandini_Chowk,2020,5,13,2,,,,,,,,,
2020-05-14,Chandini_Chowk,2020,5,14,3,,,,,,,,,
2020-05-15,Chandini_Chowk,2020,5,15,4,,,,,,,,,
2020-05-16,Chandini_Chowk,2020,5,16,5,,,,,,,,,
2020-05-17,Chandini_Chowk,2020,5,17,6,,,,,,,,,
2020-05-18,Chandini_Chowk,2020,5,18,0,,,,,,,,,
2020-05-19,Chandini_Chowk,2020,5,19,1,,,,,,,,,
2020-05-20,Chandini_Chowk,2020,5,20,2,,,,,,,,,
2020-05-21,Chandini_Chowk,2020,5,21,3,,,,,,,,,
2020-05-22,Chandini_Chowk,2020,5,22,4,,,,,,,,,
2020-05-23,Chandini_Chowk,2020,5,23,5,,,,,,,,,
2020-05-24,Chandini_Chowk,2020,5,24,6,,,,,,,,,
2020-05-25,Chandini_Chowk,2020,5,25,0,,,,,,,,,
2020-05-26,Chandini_Chowk,2020,5,26,1,,,,,,,,,
2020-05-27,Chandini_Chowk,2020,5,27,2,,,,,,,,,
2020-05-28,Chandini_Chowk,2020,5,28,3,,,,,,,,,
2020-05-29,Chandini_Chowk,2020,5,29,4,,,,,,,,,
2020-05-30,Chandini_Chowk,2020,5,30,5,,,,,,,,,
2020-05-31,Chandini_Chowk,2020,5,31,6,,,,,,,,,
2020-06-01,Chandini_Chowk,2020,6,1,0,,,,,,,,,
2020-06-02,Chandini_Chowk,2020,6,2,1,,,,,,,,,
2020-06-03,Chandini_Chowk,2020,6,3,2,,,,,,,,,
2020-06-04,Chandini_Chowk,2020,6,4,3,,,,,,,,,
2020-06-05,Chandini_Chowk,2020,6,5,4,,,,,,,,,
2020-06-06,Chandini_Chowk,2020,6,6,5,,,,,,,,,
2020-06-07,Chandini_Chowk,2020,6,7,6,,,,,,,,,
2020-06-08,Chandini_Chowk,2020,6,8,0,,,,,,,,,
2020-06-09,Chandini_Chowk,2020,6,9,1,,,,,,,,,
2020-06-10,Chandini_Chowk,2020,6,10,2,,,,,,,,,
2020-06-11,Chandini_Chowk,2020,6,11,3,,,,,,,,,
2020-06-12,Chandini_Chowk,2020,6,12,4,,,,,,,,,
2020-06-13,Chandini_Chowk,2020,6,13,5,,,,,,,,,
2020-06-14,Chandini_Chowk,2020,6,14,6,,,,,,,,,
2020-06-15,Chandini_Chowk,2020,6,15,0,,,,,,,,,
2020-06-16,Chandini_Chowk,2020,6,16,1,,,,,,,,,
2020-06-17,Chandini_Chowk,2020,6,17,2,,,,,,,,,
2020-06-18,Chandini_Chowk,2020,6,18,3,,,,,,,,,
2020-06-19,Chandini_Chowk,2020,6,19,4,,,,,,,,,
2020-06-20,Chandini_Chowk,2020,6,20,5,,,,,,,,,
2020-06-21,Chandini_Chowk,2020,6,21,6,,,,,,,,,
2020-06-22,Chandini_Chowk,2020,6,22,0,,,,,,,,,
2020-06-23,Chandini_Chowk,2020,6,23,1,,,,,,,,,
2020-06-24,Chandini_Chowk,2020,6,24,2,,,,,,,,,
2020-06-25,Chandini_Chowk,2020,6,25,3,,,,,,,,,
2020-06-26,Chandini_Chowk,2020,6,26,4,,,,,,,,,
2020-06-27,Chandini_Chowk,2020,6,27,5,,,,,,,,,
2020-06-28,Chandini_Chowk,2020,6,28,6,,,,,,,,,
2020-06-29,Chandini_Chowk,2020,6,29,0,,,,,,,,,
2020-06-30,Chandini_Chowk,2020,6,30,1,,,,,,,,,
2020-07-01,Chandini_Chowk,2020,7,1,2,,,,,,,,,
2020-07-02,Chandini_Chowk,2020,7,2,3,,,,,,,,,
2020-07-03,Chandini_Chowk,2020,7,3,4,,,,,,,,,
2020-07-04,Chandini_Chowk,2020,7,4,5,,,,,,,,,
2020-07-05,Chandini_Chowk,2020,7,5,6,,,,,,,,,
2020-07-06,Chandini_Chowk,2020,7,6,0,,,,,,,,,
2020-07-07,Chandini_Chowk,2020,7,7,1,,,,,,,,,
2020-07-08,Chandini_Chowk,2020,7,8,2,,,,,,,,,
2020-07-09,Chandini_Chowk,2020,7,9,3,,,,,,,,,
2020-07-10,Chandini_Chowk,2020,7,10,4,,,,,,,,,
2020-07-11,Chandini_Chowk,2020,7,11,5,,,,,,,,,
2020-07-12,Chandini_Chowk,2020,7,12,6,,,,,,,,,
2020-07-13,Chandini_Chowk,2020,7,13,0,,,,,,,,,
2020-07-14,Chandini_Chowk,2020,7,14,1,,,,,,,,,
2020-07-15,Chandini_Chowk,2020,7,15,2,,,,,,,,,
2020-07-16,Chandini_Chowk,2020,7,16,3,,,,,,,,,
2020-07-17,Chandini_Chowk,2020,7,17,4,,,,,,,,,
2020-07-18,Chandini_Chowk,2020,7,18,5,,,,,,,,,
2020-07-19,Chandini_Chowk,2020,7,19,6,,,,,,,,,
2020-07-20,Chandini_Chowk,2020,7,20,0,,,,,,,,,
2020-07-21,Chandini_Chowk,2020,7,21,1,,,,,,,,,
2020-07-22,Chandini_Chowk,2020,7,22,2,,,,,,,,,
2020-07-23,Chandini_Chowk,2020,7,23,3,,,,,,,,,
2020-07-24,Chandini_Chowk,2020,7,24,4,,,,,,,,,
2020-07-25,Chandini_Chowk,2020,7,25,5,,,,,,,,,
2020-07-26,Chandini_Chowk,2020,7,26,6,,,,,,,,,
2020-07-27,Chandini_Chowk,2020,7,27,0,,,,,,,,,
2020-07-28,Chandini_Chowk,2020,7,28,1,,,,,,,,,
2020-07-29,Chandini_Chowk,2020,7,29,2,,,,,,,,,
2020-07-30,Chandini_Chowk,2020,7,30,3,,,,,,,,,
2020-07-31,Chandini_Chowk,2020,7,31,4,,,,,,,,,
2020-08-01,Chandini_Chowk,2020,8,1,5,,,,,,,,,
2020-08-02,Chandini_Chowk,2020,8,2,6,,,,,,,,,
2020-08-03,Chandini_Chowk,2020,8,3,0,,,,,,,,,
2020-08-04,Chandini_Chowk,2020,8,4,1,,,,,,,,,
2020-08-05,Chandini_Chowk,2020,8,5,2,,,,,,,,,
2020-08-06,Chandini_Chowk,2020,8,6,3,,,,,,,,,
2020-08-07,Chandini_Chowk,2020,8,7,4,,,,,,,,,
2020-08-08,Chandini_Chowk,2020,8,8,5,,,,,,,,,
2020-08-09,Chandini_Chowk,2020,8,9,6,,,,,,,,,
2020-08-10,Chandini_Chowk,2020,8,10,0,,,,,,,,,
2020-08-11,Chandini_Chowk,2020,8,11,1,,,,,,,,,
2020-08-12,Chandini_Chowk,2020,8,12,2,,,,,,,,,
2020-08-13,Chandini_Chowk,2020,8,13,3,,,,,,,,,
2020-08-14,Chandini_Chowk,2020,8,14,4,,,,,,,,,
2020-08-15,Chandini_Chowk,2020,8,15,5,,,,,,,,,
2020-08-16,Chandini_Chowk,2020,8,16,6,,,,,,,,,
2020-08-17,Chandini_Chowk,2020,8,17,0,,,,,,,,,
2020-08-18,Chandini_Chowk,2020,8,18,1,,,,,,,,,
2020-08-19,Chandini_Chowk,2020,8,19,2,,,,,,,,,
2020-08-20,Chandini_Chowk,2020,8,20,3,,,,,,,,,
2020-08-21,Chandini_Chowk,2020,8,21,4,,,,,,,,,
2020-08-22,Chandini_Chowk,2020,8,22,5,,,,,,,,,
2020-08-23,Chandini_Chowk,2020,8,23,6,,,,,,,,,
2020-08-24,Chandini_Chowk,2020,8,24,0,,,,,,,,,
2020-08-25,Chandini_Chowk,2020,8,25,1,,,,,,,,,
2020-08-26,Chandini_Chowk,2020,8,26,2,,,,,,,,,
2020-08-27,Chandini_Chowk,2020,8,27,3,,,,,,,,,
2020-08-28,Chandini_Chowk,2020,8,28,4,,,,,,,,,
2020-08-29,Chandini_Chowk,2020,8,29,5,,,,,,,,,
2020-08-30,Chandini_Chowk,2020,8,30,6,,,,,,,,,
2020-08-31,Chandini_Chowk,2020,8,31,0,,,,,,,,,
2020-09-01,Chandini_Chowk,2020,9,1,1,,,,,,,,,
2020-09-02,Chandini_Chowk,2020,9,2,2,,,,,,,,,
2020-09-03,Chandini_Chowk,2020,9,3,3,,,,,,,,,
2020-09-04,Chandini_Chowk,2020,9,4,4,,,,,,,,,
2020-09-05,Chandini_Chowk,2020,9,5,5,,,,,,,,,
2020-09-06,Chandini_Chowk,2020,9,6,6,,,,,,,,,
2020-09-07,Chandini_Chowk,2020,9,7,0,,,,,,,,,
2020-09-08,Chandini_Chowk,2020,9,8,1,,,,,,,,,
2020-09-09,Chandini_Chowk,2020,9,9,2,,,,,,,,,
2020-09-10,Chandini_Chowk,2020,9,10,3,,,,,,,,,
2020-09-11,Chandini_Chowk,2020,9,11,4,,,,,,,,,
2020-09-12,Chandini_Chowk,2020,9,12,5,,,,,,,,,
2020-09-13,Chandini_Chowk,2020,9,13,6,,,,,,,,,
2020-09-14,Chandini_Chowk,2020,9,14,0,,,,,,,,,
2020-09-15,Chandini_Chowk,2020,9,15,1,,,,,,,,,
2020-09-16,Chandini_Chowk,2020,9,16,2,,,,,,,,,
2020-09-17,Chandini_Chowk,2020,9,17,3,,,,,,,,,
2020-09-18,Chandini_Chowk,2020,9,18,4,,,,,,,,,
2020-09-19,Chandini_Chowk,2020,9,19,5,,,,,,,,,
2020-09-20,Chandini_Chowk,2020,9,20,6,,,,,,,,,
2020-09-21,Chandini_Chowk,2020,9,21,0,,,,,,,,,
2020-09-22,Chandini_Chowk,2020,9,22,1,,,,,,,,,
2020-09-23,Chandini_Chowk,2020,9,23,2,,,,,,,,,
2020-09-24,Chandini_Chowk,2020,9,24,3,,,,,,,,,
2020-09-25,Chandini_Chowk,2020,9,25,4,,,,,,,,,
2020-09-26,Chandini_Chowk,2020,9,26,5,,,,,,,,,
2020-09-27,Chandini_Chowk,2020,9,27,6,,,,,,,,,
2020-09-28,Chandini_Chowk,2020,9,28,0,,,,,,,,,
2020-09-29,Chandini_Chowk,2020,9,29,1,,,,,,,,,
2020-09-30,Chandini_Chowk,2020,9,30,2,,,,,,,,,
2020-10-01,Chandini_Chowk,2020,10,1,3,,,,,,,,,
2020-10-02,Chandini_Chowk,2020,10,2,4,,,,,,,,,
2020-10-03,Chandini_Chowk,2020,10,3,5,,,,,,,,,
2020-10-04,Chandini_Chowk,2020,10,4,6,,,,,,,,,
2020-10-05,Chandini_Chowk,2020,10,5,0,,,,,,,,,
2020-10-06,Chandini_Chowk,2020,10,6,1,,,,,,,,,
2020-10-07,Chandini_Chowk,2020,10,7,2,,,,,,,,,
2020-10-08,Chandini_Chowk,2020,10,8,3,,,,,,,,,
2020-10-09,Chandini_Chowk,2020,10,9,4,,,,,,,,,
2020-10-10,Chandini_Chowk,2020,10,10,5,,,,,,,,,
2020-10-11,Chandini_Chowk,2020,10,11,6,,,,,,,,,
2020-10-12,Chandini_Chowk,2020,10,12,0,,,,,,,,,
2020-10-13,Chandini_Chowk,2020,10,13,1,,,,,,,,,
2020-10-14,Chandini_Chowk,2020,10,14,2,,,,,,,,,
2020-10-15,Chandini_Chowk,2020,10,15,3,,,,,,,,,
2020-10-16,Chandini_Chowk,2020,10,16,4,,,,,,,,,
2020-10-17,Chandini_Chowk,2020,10,17,5,,,,,,,,,
2020-10-18,Chandini_Chowk,2020,10,18,6,,,,,,,,,
2020-10-19,Chandini_Chowk,2020,10,19,0,,,,,,,,,
2020-10-20,Chandini_Chowk,2020,10,20,1,,,,,,,,,
2020-10-21,Chandini_Chowk,2020,10,21,2,,,,,,,,,
2020-10-22,Chandini_Chowk,2020,10,22,3,,,,,,,,,
2020-10-23,Chandini_Chowk,2020,10,23,4,,,,,,,,,
2020-10-24,Chandini_Chowk,2020,10,24,5,,,,,,,,,
2020-10-25,Chandini_Chowk,2020,10,25,6,,,,,,,,,
2020-10-26,Chandini_Chowk,2020,10,26,0,,,,,,,,,
2020-10-27,Chandini_Chowk,2020,10,27,1,,,,,,,,,
2020-10-28,Chandini_Chowk,2020,10,28,2,,,,,,,,,
2020-10-29,Chandini_Chowk,2020,10,29,3,,,,,,,,,
2020-10-30,Chandini_Chowk,2020,10,30,4,,,,,,,,,
2020-10-31,Chandini_Chowk,2020,10,31,5,,,,,,,,,
2020-11-01,Chandini_Chowk,2020,11,1,6,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-02,Chandini_Chowk,2020,11,2,0,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-03,Chandini_Chowk,2020,11,3,1,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-04,Chandini_Chowk,2020,11,4,2,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-05,Chandini_Chowk,2020,11,5,3,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-06,Chandini_Chowk,2020,11,6,4,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-07,Chandini_Chowk,2020,11,7,5,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-08,Chandini_Chowk,2020,11,8,6,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-09,Chandini_Chowk,2020,11,9,0,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-10,Chandini_Chowk,2020,11,10,1,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-11,Chandini_Chowk,2020,11,11,2,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-12,Chandini_Chowk,2020,11,12,3,132.14,312.08,29.895,35.945,49.685,71.38499999999999,4.0,1.97,14.18
2020-11-13,Chandini_Chowk,2020,11,13,4,159.22,446.27,48.32,33.07,81.39,120.0,3.07,2.73,20.59
2020-11-14,Chandini_Chowk,2020,11,14,5,233.32,558.74,92.05,68.89,111.05,148.68,3.38,3.86,12.6
2020-11-15,Chandini_Chowk,2020,11,15,6,218.4,387.53,24.16,23.8,47.69,85.71,13.32,2.15,15.67
2020-11-16,Chandini_Chowk,2020,11,16,0,64.86,170.64,3.37,16.35,19.72,50.7,10.13,0.57,8.72
2020-11-17,Chandini_Chowk,2020,11,17,1,102.92,238.96,7.47,45.69,31.55,56.92,8.7,1.15,14.31
2020-11-18,Chandini_Chowk,2020,11,18,2,120.09,272.33,19.83,24.44,44.08,65.07,2.95,1.26,11.74
2020-11-19,Chandini_Chowk,2020,11,19,3,125.67,299.03,47.35,28.6,75.25,89.62,3.11,1.19,24.78
2020-11-20,Chandini_Chowk,2020,11,20,4,137.43,341.34,28.88,54.01,50.83,64.71,7.79,1.36,31.86
2020-11-21,Chandini_Chowk,2020,11,21,5,132.49,317.51,11.62,23.19,33.61,48.0,9.64,1.23,14.96
2020-11-22,Chandini_Chowk,2020,11,22,6,131.79,287.81,19.61,25.0,43.61,58.38,4.53,1.95,10.83
2020-11-23,Chandini_Chowk,2020,11,23,0,164.84,478.57,114.16,37.94,150.89,153.53,3.94,3.76,7.33
2020-11-24,Chandini_Chowk,2020,11,24,1,180.86,517.09,207.81,75.41,206.58,209.54,5.15,5.12,14.05
2020-11-25,Chandini_Chowk,2020,11,25,2,172.66,469.27,105.19,64.63,117.99,139.66,2.96,3.64,14.0
2020-11-26,Chandini_Chowk,2020,11,26,3,111.42,236.38,36.97,36.25,48.54,73.64,1.68,1.99,41.58
2020-11-27,Chandini_Chowk,2020,11,27,4,113.35,259.53,11.31,37.67,28.2,49.89,3.41,1.2,18.38
2020-11-28,Chandini_Chowk,2020,11,28,5,125.85,276.95,8.63,35.64,25.18,46.46,3.37,1.72,11.25
2020-11-29,Chandini_Chowk,2020,11,29,6,119.85,306.65,30.91,23.09,53.6,69.13,9.83,2.92,22.27
2020-11-30,Chandini_Chowk,2020,11,30,0,156.57,384.04,62.38,50.57,88.72,104.4,4.06,4.6,11.26
2020-12-01,Chandini_Chowk,2020,12,1,1,239.67,448.89,94.51,60.16,107.26,128.31,10.97,4.9,26.1
2020-12-02,Chandini_Chowk,2020,12,2,2,256.99,429.46,57.65,29.65,86.3,121.64,3.63,2.64,14.82
2020-12-03,Chandini_Chowk,2020,12,3,3,170.54,440.15,28.4,50.18,50.0,80.6,6.79,2.49,21.39
2020-12-04,Chandini_Chowk,2020,12,4,4,215.18,500.11,179.9,65.11,184.95,188.12,8.06,3.84,10.44
2020-12-05,Chandini_Chowk,2020,12,5,5,163.56,413.25,19.17,47.93,40.8,55.16,2.87,1.37,9.56
2020-12-06,Chandini_Chowk,2020,12,6,6,130.46,397.64,14.99,39.13,32.27,20.0,3.53,1.33,9.13
2020-12-07,Chandini_Chowk,2020,12,7,0,197.06,431.42,28.4,42.58,44.7,30.61,9.48,1.68,8.49
2020-12-08,Chandini_Chowk,2020,12,8,1,178.06,388.77,75.6,42.88,82.9,62.97,3.1,1.72,11.82
2020-12-09,Chandini_Chowk,2020,12,9,2,181.23,409.01,109.56,23.24,132.7,105.35,2.17,2.06,12.2
2020-12-10,Chandini_Chowk,2020,12,10,3,118.41,294.73,61.28,42.74,72.52,53.83,1.37,1.16,12.53
2020-12-11,Chandini_Chowk,2020,12,11,4,135.8,311.76,44.0,43.94,66.99,51.61,3.54,1.67,17.51
2020-12-12,Chandini_Chowk,2020,12,12,5,143.1,298.25,18.96,13.88,32.31,34.23,1.75,1.33,9.07
2020-12-13,Chandini_Chowk,2020,12,13,6,109.71,262.91,10.04,12.36,22.4,31.87,2.6,0.69,5.89
2020-12-14,Chandini_Chowk,2020,12,14,0,96.57,240.33,8.4,12.26,20.46,30.52,1.89,0.48,10.7
2020-12-15,Chandini_Chowk,2020,12,15,1,139.33,269.21,18.79,27.6,29.74,38.75,1.78,0.64,18.59
2020-12-16,Chandini_Chowk,2020,12,16,2,133.19,269.14,19.06,19.64,34.74,49.01,3.44,0.73,10.9
2020-12-17,Chandini_Chowk,2020,12,17,3,112.14,246.85,7.96,22.45,30.41,52.04,12.54,0.84,9.31
2020-12-18,Chandini_Chowk,2020,12,18,4,148.76,312.59,13.89,50.21,40.65,58.62,3.81,1.06,12.71
2020-12-19,Chandini_Chowk,2020,12,19,5,149.85,353.38,15.47,27.75,43.16,60.59,3.86,1.26,14.35
2020-12-20,Chandini_Chowk,2020,12,20,6,145.14,341.84,17.14,28.27,45.1,61.48,13.99,1.36,8.25
2020-12-21,Chandini_Chowk,2020,12,21,0,176.19,442.21,22.76,28.15,50.65,64.92,4.85,1.86,11.19
2020-12-22,Chandini_Chowk,2020,12,22,1,274.95,623.91,115.85,52.06,122.25,127.73,10.48,2.98,10.76
2020-12-23,Chandini_Chowk,2020,12,23,2,239.2,603.73,232.03,41.61,221.79,226.5,13.89,3.78,23.9
2020-12-24,Chandini_Chowk,2020,12,24,3,198.2,538.51,142.97,24.41,162.25,170.34,17.38,3.08,17.04
2020-12-25,Chandini_Chowk,2020,12,25,4,105.57,388.68,66.64,28.01,81.31,97.53,6.35,2.06,11.18
2020-12-26,Chandini_Chowk,2020,12,26,5,140.77,387.91,21.5,31.92,53.42,69.83,6.23,1.79,6.65
2020-12-27,Chandini_Chowk,2020,12,27,6,140.23,430.41,83.27,25.62,108.84,120.73,6.57,2.85,11.46
2020-12-28,Chandini_Chowk,2020,12,28,0,133.76,367.92,13.34,25.98,39.33,56.1,5.25,1.23,29.24
2020-12-29,Chandini_Chowk,2020,12,29,1,171.82,343.66,9.58,27.45,36.7,51.55,8.98,1.41,13.17
2020-12-30,Chandini_Chowk,2020,12,30,2,135.54,323.92,14.22,25.19,39.41,56.44,2.97,1.29,14.17
2020-12-31,Chandini_Chowk,2020,12,31,3,143.85,370.41,21.63,31.34,51.53,64.6,3.72,1.95,11.98
2021-01-01,Chandini_Chowk,2021,1,1,4,314.48,703.49,227.85,14.46,237.82,228.84,5.51,4.76,3.75
2021-01-02,Chandini_Chowk,2021,1,2,5,184.34,480.95,27.57,73.51,60.54,68.76,11.39,2.92,11.01
2021-01-03,Chandini_Chowk,2021,1,3,6,75.51,187.91,14.72,54.67,40.48,53.02,3.86,1.48,7.55
2021-01-04,Chandini_Chowk,2021,1,4,0,79.99,196.76,18.75,34.13,47.61,58.33,2.78,1.53,8.37
2021-01-05,Chandini_Chowk,2021,1,5,1,69.99,291.96,19.41,31.5,32.61,50.4,5.89,2.08,5.41
2021-01-06,Chandini_Chowk,2021,1,6,2,98.48,387.81,46.08,24.06,49.38,66.22,2.73,1.88,5.61
